Chrom,Start,Stop,GeneID,Num,Strand
chr17,31255019,31255175,Rsph1,0,-
chr10,74957476,74957541,Rsph14,0,-
chr17,7979343,7979556,Rsph3a,0,+
chr17,6904715,6904893,Rsph3b,0,-
chr10,33914567,33916021,Rsph4a,0,+
chr7,19074275,19074447,Rsph6a,0,+
chr17,46129276,46129337,Rsph9,0,-
chr4,125008545,125009099,Rspo1,0,+
chr15,43020794,43022526,Rspo2,0,-
chr10,29453106,29454129,Rspo3,0,-
chr2,151873131,151874668,Rspo4,0,+
chr8,94658800,94660276,Rspry1,0,+
chr3,67356313,67358403,Rsrc1,0,+
chr5,123728425,123729176,Rsrc2,0,-
chr4,134927047,134927370,Rsrp1,0,+
chr2,13076966,13077504,Rsu1,0,-
chr8,84956227,84956603,Rtbdn,0,+
chr3,116488963,116489236,Rtca,0,-
chr10,85938636,85939011,Rtcb,0,-
chr2,181356090,181356616,Rtel1,0,+
chr2,119732891,119735407,Rtf1,0,+
chr2,172468774,172469899,Rtfdc1,0,+
chr6,83152220,83152579,Rtkn,0,+
chr10,68041917,68043864,Rtkn2,0,+
chr12,72211748,72212577,Rtn1,0,-
chr7,19295794,19296164,Rtn2,0,+
chr19,7425894,7427829,Rtn3,0,-
chr11,29742029,29744414,Rtn4,0,+
chr10,43946528,43947862,Rtn4ip1,0,+
chr16,18152131,18152408,Rtn4r,0,+
chr11,75266081,75267762,Rtn4rl1,0,+
chr16,23431678,23433960,Rtp1,0,+
chr16,23925547,23927207,Rtp2,0,-
chr9,110984942,110985870,Rtp3,0,-
chr16,23613469,23614222,Rtp4,0,+
chr18,89130684,89131014,Rttn,0,+
chr14,46569176,46569765,Rubie,0,-
chr11,50389302,50389814,Rufy1,0,-
chr10,63011733,63018742,Rufy2,0,+
chr5,88640661,88642704,Rufy3,0,+
chr1,74147746,74148230,Rufy4,0,+
chr11,101434317,101435665,Rundc1,0,+
chr11,102401408,102402939,Rundc3a,0,+
chr5,8490335,8492443,Rundc3b,0,-
chr16,92601465,92605654,Runx1,0,-
chr4,13889887,13895055,Runx1t1,0,+
chr17,44603988,44608383,Runx2,0,-
chr4,135175832,135177990,Runx3,0,+
chr3,89083978,89084481,Rusc1,0,-
chr4,43426649,43427092,Rusc2,0,+
chr6,88497387,88497566,Ruvbl1,0,+
chr7,45421897,45421979,Ruvbl2,0,-
chr10,33996554,33996726,Rwdd1,0,-
chr9,86574651,86574899,Rwdd2a,0,+
chr16,87433330,87434391,Rwdd2b,0,-
chr3,121155401,121156057,Rwdd3,0,-
chr8,47550727,47552837,Rwdd4a,0,+
chr5,150081204,150082186,Rxfp2,0,+
chr15,11033716,11035865,Rxfp3,0,-
chr2,27759688,27763319,Rxra,0,+
chr17,34037531,34038403,Rxrb,0,+
chr1,167639273,167639623,Rxrg,0,+
chr6,100228564,100232172,Rybp,0,-
chr9,102906961,102908307,Ryk,0,+
chr7,29003339,29003457,Ryr1,0,-
chr13,11553102,11554515,Ryr2,0,-
chr2,112631381,112632122,Ryr3,0,-
chr3,90511033,90511220,S100a1,0,-
chr3,93564404,93564645,S100a10,0,+
chr3,93526147,93526288,S100a11,0,+
chr3,90524496,90524581,S100a13,0,+
chr3,90528215,90528835,S100a14,0,+
chr3,90542586,90543151,S100a16,0,+
chr3,90602355,90602702,S100a3,0,+
chr3,90605904,90606045,S100a4,0,+
chr3,90611654,90611780,S100a5,0,+
chr3,90614322,90614414,S100a6,0,+
chr3,90657826,90658130,S100a7a,0,+
chr3,90669967,90670034,S100a8,0,+
chr3,90692629,90692745,S100a9,0,-
chr10,76260068,76261319,S100b,0,+
chrX,162961991,162962135,S100g,0,-
chr4,129150824,129150949,S100pbp,0,-
chr3,115710432,115711794,S1pr1,0,-
chr9,20965951,20967471,S1pr2,0,-
chr13,51419921,51422797,S1pr3,0,+
chr10,81497744,81498477,S1pr4,0,-
chr9,21242916,21243925,S1pr5,0,-
chr7,46740498,46740703,Saa1,0,-
chr7,46754109,46754314,Saa2,0,+
chr7,46711997,46712125,Saa3,0,-
chr7,46727998,46729521,Saa4,0,-
chr7,46686107,46689362,Saal1,0,-
chr19,6116003,6116093,Sac3d1,0,-
chr9,123590937,123592598,Sacm1l,0,+
chr14,61240432,61240693,Sacs,0,+
chr7,16327050,16327836,Sae1,0,-
chr17,56606105,56606294,Safb,0,+
chr17,56562941,56563098,Safb2,0,-
chr1,87845023,87845157,Sag,0,+
chr8,89027242,89028377,Sall1,0,-
chr14,52311176,52312721,Sall2,0,-
chr18,80966373,80969472,Sall3,0,-
chr2,168748331,168750028,Sall4,0,-
chr8,83999875,84000386,Samd1,0,+
chr2,181595217,181596582,Samd10,0,-
chr4,156246965,156247723,Samd11,0,-
chr15,53461800,53462193,Samd12,0,-
chr11,95024733,95026087,Samd14,0,+
chr12,87213373,87213538,Samd15,0,+
chr10,26259136,26260804,Samd3,0,+
chr14,47101459,47105817,Samd4,0,+
chr7,28399521,28401588,Samd4b,0,-
chr10,9627258,9628986,Samd5,0,-
chr3,30765441,30767174,Samd7,0,+
chr14,21793241,21798725,Samd8,0,+
chr6,3372257,3372519,Samd9l,0,-
chr2,157097528,157099503,Samhd1,0,-
chr15,84214171,84214303,Samm50,0,+
chr16,75858793,75859439,Samsn1,0,-
chrX,154109632,154109752,Samt1,0,-
chrX,154575227,154575305,Samt2,0,-
chrX,86047205,86047313,Samt3,0,+
chrX,154484568,154484682,Samt4,0,+
chr18,31722330,31723061,Sap130,0,+
chr14,57802078,57804980,Sap18,0,+
chr5,137642786,137642902,Sap25,0,+
chr8,57482701,57482927,Sap30,0,-
chr11,115964392,115965534,Sap30bp,0,+
chr11,57810070,57810615,Sap30l,0,+
chr17,35025972,35026364,Sapcd1,0,-
chr2,25376480,25378213,Sapcd2,0,+
chr10,61691401,61693297,Sar1a,0,+
chr11,51791443,51791953,Sar1b,0,+
chr8,34170121,34170847,Saraf,0,+
chr2,27188392,27189518,Sardh,0,-
chr11,78472329,78474902,Sarm1,0,-
chr10,128877374,128877638,Sarnp,0,+
chr3,108424863,108426829,Sars,0,-
chr7,28753574,28753879,Sars2,0,+
chr19,5377522,5380116,Sart1,0,-
chr5,113742445,113743128,Sart3,0,-
chr10,8722218,8725496,Sash1,0,-
chrX,48160256,48161563,Sash3,0,+
chr3,116628814,116630986,Sass6,0,+
chrX,155213125,155213496,Sat1,0,-
chr11,69623658,69623869,Sat2,0,+
chr17,51736186,51739897,Satb1,0,-
chr1,56793980,56796782,Satb2,0,-
chrX,112384304,112384458,Satl1,0,-
chr12,69965012,69966139,Sav1,0,-
chr4,86444697,86444813,Saxo1,0,-
chr7,82632959,82634463,Saxo2,0,-
chr14,20075635,20077287,Saysd1,0,-
chr5,130245731,130246332,Sbds,0,-
chr15,89288235,89288626,Sbf1,0,-
chr7,110308012,110309397,Sbf2,0,-
chr7,126292649,126294999,Sbk1,0,+
chr7,4965259,4967339,Sbk3,0,-
chr5,124368701,124374528,Sbno1,0,-
chr10,80057013,80057415,Sbno2,0,-
chr17,23945445,23945607,Sbp,0,+
chr17,23953084,23953244,Sbpl,0,-
chr7,30755988,30756134,Sbsn,0,+
chr1,15853861,15855744,Sbspon,0,-
chr9,42254176,42255341,Sc5d,0,-
chr7,45002949,45003179,Scaf1,0,-
chr15,96411697,96414787,Scaf11,0,-
chr16,90229143,90229297,Scaf4,0,-
chr17,3198210,3198859,Scaf8,0,+
chr2,39066214,39075009,Scai,0,-
chr13,94201432,94203998,Scamp1,0,-
chr9,57587556,57588798,Scamp2,0,+
chr3,89182445,89182770,Scamp3,0,+
chr10,80614783,80615783,Scamp4,0,+
chr9,57441326,57443669,Scamp5,0,-
chr2,156311845,156311919,Scand1,0,-
chr9,110384801,110384949,Scap,0,+
chr9,55549882,55550767,Scaper,0,-
chr14,65919394,65920736,Scara3,0,-
chr14,65762858,65764826,Scara5,0,+
chr5,125277086,125277865,Scarb1,0,-
chr5,92443872,92444245,Scarb2,0,-
chr11,75526196,75526580,Scarf1,0,+
chr16,17807584,17808287,Scarf2,0,+
chr6,125186360,125186431,Scarna10,0,-
chr12,105031074,105031349,Scarna13,0,-
chr18,74778393,74778455,Scarna17,0,-
chr3,108554341,108554402,Scarna2,0,-
chr12,80391613,80391737,Scarna3b,0,-
chr4,86586452,86586570,Scarna8,0,-
chr9,15326288,15326330,Scarna9,0,-
chr1,179686677,179687184,Sccpdh,0,+
chr19,44394449,44397918,Scd1,0,-
chr19,44303200,44306862,Scd2,0,+
chr19,44241859,44244016,Scd3,0,+
chr19,44344899,44346743,Scd4,0,+
chr14,103612399,103613346,Scel,0,+
chr12,51415644,51417215,Scfd1,0,+
chr5,74456259,74458519,Scfd2,0,-
chr1,79434668,79435150,Scg2,0,-
chr9,75643365,75643825,Scg3,0,-
chr2,113776312,113776800,Scg5,0,-
chr19,9083641,9083763,Scgb1a1,0,-
chr7,31290518,31290639,Scgb1b2,0,-
chr7,33374436,33374558,Scgb1b20,0,+
chr7,33744982,33745103,Scgb1b24,0,+
chr7,34022752,34022881,Scgb1b27,0,+
chr7,32442722,32442844,Scgb1b29,0,+
chr7,31376795,31376916,Scgb1b3,0,+
chr7,34100708,34100837,Scgb1b30,0,+
chr7,31713858,31713980,Scgb1b7,0,+
chr7,140846632,140846769,Scgb1c1,0,+
chr7,32325285,32325441,Scgb2b12,0,-
chr7,33054581,33054744,Scgb2b15,0,-
chr7,33054581,33054744,Scgb2b17,0,-
chr7,33278365,33278531,Scgb2b19,0,-
chr7,31304823,31304977,Scgb2b2,0,+
chr7,33364342,33364504,Scgb2b20,0,-
chr7,33625144,33625406,Scgb2b23-ps,0,-
chr7,33737192,33737346,Scgb2b24,0,-
chr7,33942996,33943165,Scgb2b26,0,-
chr7,34011918,34012421,Scgb2b27,0,-
chr7,31703778,31703940,Scgb2b7,0,-
chr11,49664991,49665118,Scgb3a1,0,+
chr18,43767254,43767399,Scgb3a2,0,+
chr13,23953456,23953855,Scgn,0,-
chr3,68625858,68626482,Schip1,0,+
chr11,70790931,70791435,Scimp,0,-
chr12,40059770,40060499,Scin,0,-
chr3,41626704,41627171,Sclt1,0,-
chr1,91320230,91321080,Scly,0,+
chr4,120529259,120530199,Scmh1,0,+
chrX,161256573,161258213,Scml2,0,+
chr10,42957744,42960782,Scml4,0,+
chr9,119608455,119608924,Scn10a,0,-
chr9,119753764,119754249,Scn11a,0,-
chr2,66270781,66272884,Scn1a,0,-
chr7,31116523,31117136,Scn1b,0,-
chr2,65764829,65767447,Scn2a1,0,+
chr9,45126304,45130070,Scn2b,0,+
chr2,65457117,65460556,Scn3a,0,-
chr9,40288437,40291618,Scn3b,0,+
chr11,106318592,106319663,Scn4a,0,-
chr9,45150504,45154061,Scn4b,0,+
chr9,119483407,119485577,Scn5a,0,-
chr2,66673425,66675497,Scn7a,0,-
chr15,101040688,101045938,Scn8a,0,+
chr2,66480080,66483417,Scn9a,0,-
chr3,95129718,95129883,Scnm1,0,-
chr6,125344088,125344942,Scnn1a,0,+
chr7,121918059,121918728,Scnn1b,0,+
chr7,121767549,121768477,Scnn1g,0,+
chr11,67064040,67067440,Sco1,0,+
chr15,89371636,89371681,Sco2,0,-
chr8,83434491,83435897,Scoc,0,-
chr4,108043829,108044749,Scp2,0,-
chr2,144824213,144824415,Scp2d1,0,+
chr11,88924019,88924661,Scpep1,0,-
chr8,57477398,57477585,Scrg1,0,+
chr15,76047185,76047391,Scrib,0,-
chr6,54508815,54509203,Scrn1,0,-
chr11,97033824,97033960,Scrn2,0,+
chr2,73335881,73337807,Scrn3,0,+
chr15,76516202,76518741,Scrt1,0,-
chr2,152093864,152095802,Scrt2,0,+
chr7,141278328,141278521,Sct,0,-
chr1,120063282,120063532,Sctr,0,+
chr15,83602582,83607324,Scube1,0,-
chr7,109798690,109799252,Scube2,0,-
chr15,76459120,76459468,Scx,0,+
chr19,5758426,5758571,Scyl1,0,-
chr10,89640106,89640468,Scyl2,0,-
chr1,163953438,163955126,Scyl3,0,+
chr5,92284009,92286822,Sdad1,0,-
chr12,8791807,8793687,Sdc1,0,+
chr15,33032540,33034721,Sdc2,0,+
chr4,130822809,130826318,Sdc3,0,+
chr2,164424246,164426085,Sdc4,0,-
chr4,6394564,6396122,Sdcbp,0,+
chr2,151589587,151590005,Sdcbp2,0,+
chr2,26382799,26383597,Sdccag3,0,-
chr1,177020144,177020432,Sdccag8,0,+
chr1,180866293,180868114,Sde2,0,+
chr11,78255138,78255496,Sdf2,0,+
chr16,17130137,17130506,Sdf2l1,0,-
chr4,156009950,156013610,Sdf4,0,+
chr13,74322254,74323086,Sdha,0,-
chr7,30321408,30321972,Sdhaf1,0,-
chr19,10500511,10502998,Sdhaf2,0,-
chr6,7039057,7039220,Sdhaf3,0,+
chr1,23995938,23996250,Sdhaf4,0,-
chr4,140979102,140979192,Sdhb,0,+
chr1,171129156,171129800,Sdhc,0,-
chr9,50596339,50597084,Sdhd,0,-
chr5,142212175,142213791,Sdk1,0,+
chr1,51301422,51302960,Sdpr,0,+
chr4,3995941,3996161,Sdr16c5,0,-
chr4,4056665,4056777,Sdr16c6,0,-
chr14,55897284,55897602,Sdr39u1,0,-
chr8,117661398,117662715,Sdr42e1,0,-
chr10,127909962,127911759,Sdr9c7,0,+
chr5,120483778,120483905,Sds,0,+
chr5,120458201,120458357,Sdsl,0,-
chr11,78504406,78505081,Sebox,0,+
chr7,45677685,45678451,Sec1,0,-
chr7,80915378,80915853,Sec11a,0,-
chr18,65817513,65817657,Sec11c,0,+
chr6,113728051,113728349,Sec13,0,-
chr11,117156906,117159268,Sec14l1,0,+
chr11,4097039,4098304,Sec14l2,0,-
chr11,4076367,4078990,Sec14l3,0,+
chr11,4046343,4048009,Sec14l4,0,+
chr16,5183750,5183934,Sec14l5,0,+
chr2,26409430,26410884,Sec16a,0,-
chr1,157567347,157568424,Sec16b,0,+
chr16,35311130,35314086,Sec22a,0,-
chr3,97921270,97922318,Sec22b,0,+
chr9,121680044,121684657,Sec22c,0,-
chr12,58958383,58959996,Sec23a,0,-
chr2,144590375,144590753,Sec23b,0,+
chr7,128783427,128784835,Sec23ip,0,+
chr11,51692262,51695126,Sec24a,0,-
chr3,129983184,129983891,Sec24b,0,-
chr14,20693791,20694850,Sec24c,0,+
chr3,123364961,123365636,Sec24d,0,+
chr5,100361648,100362050,Sec31a,0,-
chr19,44516956,44517308,Sec31b,0,-
chr6,88503606,88505106,Sec61a1,0,-
chr2,5870986,5871834,Sec61a2,0,-
chr4,47483062,47483233,Sec61b,0,+
chr11,16501637,16501797,Sec61g,0,-
chr3,30818966,30821263,Sec62,0,+
chr10,42829034,42832514,Sec63,0,+
chr13,51683381,51684044,Secisbp2,0,+
chr2,125736985,125740264,Secisbp2l,0,-
chr11,121067402,121068278,Sectm1a,0,-
chr11,121053422,121054874,Sectm1b,0,-
chr18,67793162,67795487,Seh1l,0,+
chr12,91806042,91809843,Sel1l,0,-
chr2,140229857,140229931,Sel1l2,0,-
chr5,53107082,53108034,Sel1l3,0,-
chr1,164056755,164057677,Sele,0,+
chr3,94944568,94944758,Selenbp1,0,+
chr3,94704216,94704406,Selenbp2,0,+
chr14,29974479,29975074,Selk,0,+
chr1,164079696,164080785,Sell,0,+
chr11,3517160,3517351,Selm,0,+
chr15,89099986,89100340,Selo,0,+
chr1,164149019,164150026,Selp,0,+
chr5,113817797,113818989,Selplg,0,-
chr3,58590694,58593546,Selt,0,+
chr5,13599603,13603485,Sema3a,0,+
chr9,107597673,107599175,Sema3b,0,-
chr5,17727756,17730267,Sema3c,0,+
chr5,12585302,12588943,Sema3d,0,+
chr5,14252790,14256689,Sema3e,0,+
chr9,107681501,107682428,Sema3f,0,-
chr14,31228206,31229511,Sema3g,0,+
chr3,88435961,88436659,Sema4a,0,-
chr7,80225335,80226524,Sema4b,0,+
chr1,36548638,36549538,Sema4c,0,-
chr13,51701247,51702608,Sema4d,0,-
chr6,82911884,82913490,Sema4f,0,-
chr19,45001997,45003395,Sema4g,0,+
chr15,32689415,32696341,Sema5a,0,+
chr16,35663275,35664258,Sema5b,0,+
chr18,47245253,47248382,Sema6a,0,-
chr17,56123084,56124000,Sema6b,0,-
chr3,95173288,95174050,Sema6c,0,+
chr2,124665309,124667789,Sema6d,0,+
chr9,57961601,57962865,Sema7a,0,+
chr15,98038743,98042889,Senp1,0,-
chr16,22046695,22049269,Senp2,0,+
chr11,69673109,69673525,Senp3,0,-
chr16,31959669,31963426,Senp5,0,-
chr9,80143862,80144780,Senp6,0,+
chr16,56139614,56141905,Senp7,0,+
chr9,59734258,59737166,Senp8,0,-
chr2,4906795,4910556,Sephs1,0,+
chr7,127271878,127272560,Sephs2,0,-
chr4,134537891,134539615,Sepn1,0,-
chr15,3279710,3280508,Sepp1,0,+
chr5,52643406,52643803,Sepsecs,0,-
chr7,15917207,15917539,Sepw1,0,-
chr17,6040570,6044113,Serac1,0,-
chr6,67283959,67289302,Serbp1,0,+
chr13,100114037,100114233,Serf1,0,+
chr2,121450784,121453420,Serf2,0,+
chr7,46443158,46443188,Sergef,0,-
chr15,83116379,83116671,Serhl,0,+
chr10,57515774,57517156,Serinc1,0,-
chr4,130253496,130253929,Serinc2,0,-
chr2,163623272,163625440,Serinc3,0,-
chr2,121451176,121452020,Serinc4,0,-
chr13,92708137,92711946,Serinc5,0,+
chr3,58521970,58523827,Serp1,0,-
chr14,76532811,76533246,Serp2,0,-
chr12,103616674,103616836,Serpina10,0,-
chr12,103980242,103980356,Serpina11,0,-
chr12,104028768,104031018,Serpina12,0,-
chr12,103853294,103853674,Serpina1a,0,-
chr12,103728155,103728241,Serpina1b,0,-
chr12,103894925,103895011,Serpina1c,0,-
chr12,103763586,103763679,Serpina1d,0,-
chr12,103946931,103947017,Serpina1e,0,-
chr12,103688043,103689731,Serpina1f,0,-
chr12,104121518,104121896,Serpina3a,0,+
chr12,104138829,104139545,Serpina3b,0,+
chr12,104146906,104147231,Serpina3c,0,-
chr12,104220514,104221129,Serpina3f,0,+
chr12,104241326,104241934,Serpina3g,0,+
chr12,104268638,104269365,Serpina3i,0,+
chr12,104319850,104320586,Serpina3j,0,+
chr12,104345421,104345739,Serpina3k,0,+
chr12,104393927,104394257,Serpina3m,0,+
chr12,104413606,104414329,Serpina3n,0,+
chr12,104105353,104106137,Serpina5,0,+
chr12,103646631,103646845,Serpina6,0,-
chrX,139079249,139080284,Serpina7,0,-
chr12,103996619,103996990,Serpina9,0,-
chr1,107547072,107549271,Serpinb10,0,+
chr1,107380007,107380475,Serpinb11,0,+
chr1,106956797,106957080,Serpinb12,0,+
chr1,107000821,107001195,Serpinb13,0,+
chr13,32842091,32842817,Serpinb1a,0,-
chr13,33093934,33094380,Serpinb1b,0,+
chr13,32881396,32881832,Serpinb1c,0,-
chr1,107524941,107525600,Serpinb2,0,+
chr1,107045586,107046015,Serpinb3a,0,-
chr1,107153960,107154368,Serpinb3b,0,-
chr1,107271200,107271628,Serpinb3c,0,-
chr1,106881993,106883348,Serpinb5,0,+
chr13,33917917,33918040,Serpinb6a,0,-
chr13,32978353,32979037,Serpinb6b,0,+
chr13,33879815,33879930,Serpinb6c,0,-
chr13,33671472,33671585,Serpinb6d,0,+
chr13,33832344,33832458,Serpinb6e,0,-
chr1,107452007,107452689,Serpinb7,0,+
chr1,107607325,107608978,Serpinb8,0,+
chr13,33015848,33017955,Serpinb9,0,+
chr13,33039960,33040558,Serpinb9b,0,+
chr13,33149274,33149977,Serpinb9c,0,-
chr13,33203084,33203980,Serpinb9d,0,+
chr13,33260132,33260846,Serpinb9e,0,+
chr13,33334652,33335366,Serpinb9f,0,+
chr13,33495282,33496000,Serpinb9g,0,+
chr1,161002463,161003014,Serpinc1,0,+
chr16,17343044,17343572,Serpind1,0,+
chr5,137061505,137063173,Serpine1,0,-
chr1,79794320,79795004,Serpine2,0,-
chr14,62692110,62692243,Serpine3,0,+
chr11,75410028,75410133,Serpinf1,0,-
chr11,75431735,75432402,Serpinf2,0,-
chr2,84765359,84765573,Serping1,0,-
chr7,99345374,99346119,Serpinh1,0,-
chr3,75640751,75642523,Serpini1,0,+
chr3,75242356,75242507,Serpini2,0,-
chr7,27489966,27490314,Sertad1,0,+
chr11,20648735,20653023,Sertad2,0,+
chr7,27476736,27477364,Sertad3,0,+
chr1,192844487,192846372,Sertad4,0,-
chr3,54897068,54899278,Sertm1,0,-
chr10,41907358,41908436,Sesn1,0,+
chr4,132492806,132493715,Sesn2,0,-
chr9,14325706,14326134,Sesn3,0,+
chr2,77180339,77187130,Sestd1,0,-
chr2,30070942,30072577,Set,0,+
chr18,78750377,78755214,Setbp1,0,-
chr7,127799479,127800119,Setd1a,0,+
chr5,123166006,123168630,Setd1b,0,+
chr9,110617979,110618633,Setd2,0,+
chr12,108106430,108107231,Setd3,0,-
chr16,93583460,93583549,Setd4,0,-
chr6,113151470,113153424,Setd5,0,+
chr8,95718781,95719004,Setd6,0,+
chr3,51515317,51521306,Setd7,0,-
chr5,124460698,124462307,Setd8,0,+
chr3,95323524,95324072,Setdb1,0,-
chr14,59402010,59402298,Setdb2,0,-
chr6,108076476,108077127,Setmar,0,+
chr2,29180125,29182471,Setx,0,+
chr11,77978045,77979052,Sez6,0,+
chr5,112419150,112422008,Sez6l,0,-
chr7,126970082,126970606,Sez6l2,0,+
chr19,6375995,6378038,Sf1,0,+
chr11,4180135,4182541,Sf3a1,0,+
chr10,80804814,80804922,Sf3a2,0,+
chr4,124732265,124732422,Sf3a3,0,+
chr1,54985169,54987333,Sf3b1,0,-
chr19,5273920,5274455,Sf3b2,0,-
chr8,110810491,110810940,Sf3b3,0,-
chr3,96177166,96177564,Sf3b4,0,+
chr10,13008883,13009183,Sf3b5,0,+
chr12,4827103,4827659,Sf3b6,0,+
chr11,3131849,3132026,Sfi1,0,-
chr14,30817848,30822721,Sfmbt1,0,+
chr2,10590570,10595253,Sfmbt2,0,+
chr4,133600555,133601022,Sfn,0,-
chr4,127029964,127031236,Sfpq,0,+
chr19,47735018,47735588,Sfr1,0,+
chr8,23446488,23449632,Sfrp1,0,+
chr3,83773422,83774314,Sfrp2,0,+
chr13,19632379,19632823,Sfrp4,0,+
chr19,42197970,42198684,Sfrp5,0,-
chr5,129571067,129571384,Sfswap,0,+
chr17,8326994,8327442,Sft2d1,0,+
chr1,165174340,165179255,Sft2d2,0,-
chr18,31909093,31910599,Sft2d3,0,-
chr17,35650457,35650569,Sfta2,0,+
chr14,41134446,41136373,Sftpa1,0,+
chr6,72313973,72314373,Sftpb,0,+
chr14,70520941,70521115,Sftpc,0,-
chr14,41172211,41172335,Sftpd,0,-
chr13,54106603,54108345,Sfxn1,0,+
chr19,46594771,46596900,Sfxn2,0,+
chr19,45054701,45056383,Sfxn3,0,+
chr19,60837276,60838972,Sfxn4,0,-
chr6,85213050,85215668,Sfxn5,0,-
chr11,94962776,94963080,Sgca,0,-
chr5,73632748,73635494,Sgcb,0,-
chr11,46978782,46979262,Sgcd,0,-
chr6,4674349,4674632,Sgce,0,-
chr14,61219114,61221602,Sgcg,0,-
chr8,37522553,37523261,Sgcz,0,-
chr4,102970079,102972682,Sgip1,0,+
chr10,21998827,21999902,Sgk1,0,+
chr2,163013074,163014139,Sgk2,0,+
chr1,9898890,9902568,Sgk3,0,+
chr19,32122726,32124344,Sgms1,0,-
chr3,131318985,131323106,Sgms2,0,-
chr17,53674786,53676599,Sgol1,0,-
chr1,58024799,58026277,Sgol2a,0,+
chr10,61098641,61100867,Sgpl1,0,-
chr12,75714247,75716112,Sgpp1,0,-
chr1,78417426,78420286,Sgpp2,0,+
chr11,119343488,119346277,Sgsh,0,-
chr5,113243219,113245004,Sgsm1,0,-
chr11,74849263,74850806,Sgsm2,0,-
chr15,81011736,81012290,Sgsm3,0,+
chr10,81044072,81045003,Sgta,0,-
chr13,104139851,104141441,Sgtb,0,+
chr7,126472072,126473094,Sh2b1,0,-
chr5,136218148,136218829,Sh2b2,0,-
chr5,121815480,121817770,Sh2b3,0,-
chrX,42521752,42522075,Sh2d1a,0,+
chr1,170284680,170285662,Sh2d1b1,0,+
chr3,87852408,87855722,Sh2d2a,0,+
chr2,32754571,32755007,Sh2d3c,0,+
chr8,68346746,68347704,Sh2d4a,0,+
chr4,138259257,138260968,Sh2d5,0,+
chr9,54543352,54545020,Sh2d7,0,+
chr16,96228522,96228933,Sh3bgr,0,+
chrX,109160162,109162467,Sh3bgrl,0,+
chr9,83597236,83600291,Sh3bgrl2,0,+
chr4,134127405,134127740,Sh3bgrl3,0,-
chr15,78912018,78912052,Sh3bp1,0,+
chr5,34562496,34563639,Sh3bp2,0,+
chr1,89153351,89153793,Sh3bp4,0,+
chr14,31373963,31374983,Sh3bp5,0,-
chr11,58346397,58347728,Sh3bp5l,0,+
chr3,86126711,86130521,Sh3d19,0,+
chr4,126150601,126150724,Sh3d21,0,-
chr17,56016749,56017736,Sh3gl1,0,-
chr4,85387753,85389379,Sh3gl2,0,+
chr7,82306995,82307420,Sh3gl3,0,+
chr3,144686901,144691424,Sh3glb1,0,-
chr2,30344776,30345319,Sh3glb2,0,-
chrX,159973166,159975920,Sh3kbp1,0,+
chr19,47260173,47266986,Sh3pxd2a,0,-
chr11,32423561,32428183,Sh3pxd2b,0,+
chr8,61393837,61396072,Sh3rf1,0,+
chr18,42156227,42158695,Sh3rf2,0,+
chr10,59135988,59138916,Sh3rf3,0,+
chr5,35697179,35697310,Sh3tc1,0,-
chr18,62015090,62015719,Sh3tc2,0,+
chr12,30959994,30960160,Sh3yl1,0,+
chr7,44357337,44358353,Shank1,0,+
chr7,144421135,144422675,Shank2,0,+
chr15,89558323,89560260,Shank3,0,+
chr15,76347039,76347185,Sharpin,0,-
chr4,45423275,45423939,Shb,0,-
chr11,69614815,69614967,Shbg,0,-
chr3,89428445,89430029,Shc1,0,+
chr10,79617937,79620099,Shc2,0,-
chr13,51431041,51431152,Shc3,0,-
chr2,125627446,125629614,Shc4,0,-
chr8,4735979,4736093,Shcbp1,0,-
chr1,153452464,153452574,Shcbp1l,0,+
chr17,55976404,55976619,Shd,0,+
chr3,89854714,89858846,She,0,+
chr2,122348891,122349352,Shf,0,-
chr6,6558274,6558448,Shfm1,0,-
chr5,28456839,28457854,Shh,0,-
chr14,59630188,59631660,Shisa2,0,+
chr5,67611475,67613987,Shisa3,0,+
chr1,135371455,135371949,Shisa4,0,-
chr9,109056708,109057792,Shisa5,0,+
chr11,66211724,66217471,Shisa6,0,-
chr7,4825551,4829634,Shisa7,0,-
chr15,82206951,82207152,Shisa8,0,-
chr16,12267803,12270904,Shisa9,0,+
chr7,27342132,27342312,Shkbp1,0,-
chr11,60788896,60789143,Shmt1,0,-
chr10,127517122,127517788,Shmt2,0,-
chr19,54031276,54033278,Shoc2,0,+
chr3,66971722,66973649,Shox2,0,-
chr11,73223193,73224506,Shpk,0,+
chr10,11207279,11209615,Shprh,0,+
chr6,100571810,100573265,Shq1,0,-
chr11,53467095,53467766,Shroom1,0,+
chrX,152609508,152612527,Shroom2,0,-
chr5,92964724,92965759,Shroom3,0,+
chr19,58973357,58975196,Shtn1,0,-
chr9,37646524,37648318,Siae,0,+
chr8,86723937,86725005,Siah1a,0,-
chrX,164070702,164071233,Siah1b,0,-
chr3,58674948,58675885,Siah2,0,-
chr14,75526117,75526141,Siah3,0,+
chr16,44240179,44241636,Sidt1,0,-
chr9,45937856,45939253,Sidt2,0,-
chr7,141091174,141091337,Sigirr,0,-
chr2,131069219,131069851,Siglec1,0,-
chr7,43651069,43651485,Siglece,0,-
chr7,43358774,43359470,Siglecf,0,+
chr7,43418077,43418349,Siglecg,0,+
chr7,55777482,55778833,Siglech,0,+
chr4,41738492,41739580,Sigmar1,0,-
chr17,31844249,31846282,Sik1,0,-
chr9,50892800,50893358,Sik2,0,-
